Gene stable ID
ENSDLEG00000000258
ENSDLEG00000000259
ENSDLEG00000000260
ENSDLEG00000000261
ENSDLEG00000000262
ENSDLEG00000000263
ENSDLEG00000000264
ENSDLEG00000000265
ENSDLEG00000000266
ENSDLEG00000000267
ENSDLEG00000000268
ENSDLEG00000000269
ENSDLEG00000000270
ENSDLEG00000000271
ENSDLEG00000000272
ENSDLEG00000000273
ENSDLEG00000000274
ENSDLEG00000000275
ENSDLEG00000000276
ENSDLEG00000000277
ENSDLEG00000000278
ENSDLEG00000000279
ENSDLEG00000000280
ENSDLEG00000000281
ENSDLEG00000000282
ENSDLEG00000000283
ENSDLEG00000000284
ENSDLEG00000000285
ENSDLEG00000000286
ENSDLEG00000000287
ENSDLEG00000000288
ENSDLEG00000000289
ENSDLEG00000000290
ENSDLEG00000000291
ENSDLEG00000000292
ENSDLEG00000000293
ENSDLEG00000000294
ENSDLEG00000000295
ENSDLEG00000000296
ENSDLEG00000000297
ENSDLEG00000000298
ENSDLEG00000000299
ENSDLEG00000000300
ENSDLEG00000000301
ENSDLEG00000000302
ENSDLEG00000000303
ENSDLEG00000000304
ENSDLEG00000000305
ENSDLEG00000000306
ENSDLEG00000000307
ENSDLEG00000000308
ENSDLEG00000000309
ENSDLEG00000000310
ENSDLEG00000000311
ENSDLEG00000000312
ENSDLEG00000000313
ENSDLEG00000000314
ENSDLEG00000000315
ENSDLEG00000000316
ENSDLEG00000000317
ENSDLEG00000000318
ENSDLEG00000000319
ENSDLEG00000000320
ENSDLEG00000000321
ENSDLEG00000000322
ENSDLEG00000000323
ENSDLEG00000000324
ENSDLEG00000000325
ENSDLEG00000000326
ENSDLEG00000000327
ENSDLEG00000000328
ENSDLEG00000000329
ENSDLEG00000000330
ENSDLEG00000000331
ENSDLEG00000000332
ENSDLEG00000000333
ENSDLEG00000000334
ENSDLEG00000000335
ENSDLEG00000000336
ENSDLEG00000000337
ENSDLEG00000000338
ENSDLEG00000000339
ENSDLEG00000000340
ENSDLEG00000000341
ENSDLEG00000000342
ENSDLEG00000000343
ENSDLEG00000000344
ENSDLEG00000000345
ENSDLEG00000000346
ENSDLEG00000000347
ENSDLEG00000000348
ENSDLEG00000000349
ENSDLEG00000000350
ENSDLEG00000000351
ENSDLEG00000000352
ENSDLEG00000000353
ENSDLEG00000000354
ENSDLEG00000000355
ENSDLEG00000000356
ENSDLEG00000000357
ENSDLEG00000000358
ENSDLEG00000000359
ENSDLEG00000000360
ENSDLEG00000000361
ENSDLEG00000000362
ENSDLEG00000000363
ENSDLEG00000000364
ENSDLEG00000000365
ENSDLEG00000000366
ENSDLEG00000000367
ENSDLEG00000000368
ENSDLEG00000000369
ENSDLEG00000000370
ENSDLEG00000000371
ENSDLEG00000000372
ENSDLEG00000000373
ENSDLEG00000000374
ENSDLEG00000000375
ENSDLEG00000000376
ENSDLEG00000000377
ENSDLEG00000000378
ENSDLEG00000000379
ENSDLEG00000000380
ENSDLEG00000000381
ENSDLEG00000000382
ENSDLEG00000000383
ENSDLEG00000000384
ENSDLEG00000000385
ENSDLEG00000000386
ENSDLEG00000000387
ENSDLEG00000000388
ENSDLEG00000000389
ENSDLEG00000000390
ENSDLEG00000000391
ENSDLEG00000000392
ENSDLEG00000000393
ENSDLEG00000000394
ENSDLEG00000000395
ENSDLEG00000000396
ENSDLEG00000000397
ENSDLEG00000000398
ENSDLEG00000000399
ENSDLEG00000000400
ENSDLEG00000000401
ENSDLEG00000000402
ENSDLEG00000000403
ENSDLEG00000000404
ENSDLEG00000000405
ENSDLEG00000000406
ENSDLEG00000000407
ENSDLEG00000000408
ENSDLEG00000000409
ENSDLEG00000000410
ENSDLEG00000000411
ENSDLEG00000000412
ENSDLEG00000000413
ENSDLEG00000000414
ENSDLEG00000000415
ENSDLEG00000000416
ENSDLEG00000000417
ENSDLEG00000000418
ENSDLEG00000000419
ENSDLEG00000000420
ENSDLEG00000000421
ENSDLEG00000000422
ENSDLEG00000000423
ENSDLEG00000000424
ENSDLEG00000000425
ENSDLEG00000000426
ENSDLEG00000000427
ENSDLEG00000000428
ENSDLEG00000000429
ENSDLEG00000000430
ENSDLEG00000000431
ENSDLEG00000000432
ENSDLEG00000000433
ENSDLEG00000000434
ENSDLEG00000000435
ENSDLEG00000000436
ENSDLEG00000000437
ENSDLEG00000000438
ENSDLEG00000000439
ENSDLEG00000000440
ENSDLEG00000000441
ENSDLEG00000000442
ENSDLEG00000000443
ENSDLEG00000000444
ENSDLEG00000000445
ENSDLEG00000000446
ENSDLEG00000000447
ENSDLEG00000000448
ENSDLEG00000000449
ENSDLEG00000000450
ENSDLEG00000000451
ENSDLEG00000000452
ENSDLEG00000000453
ENSDLEG00000000454
ENSDLEG00000000455
ENSDLEG00000000456
ENSDLEG00000000457
ENSDLEG00000000458
ENSDLEG00000000459
ENSDLEG00000000460
ENSDLEG00000000461
ENSDLEG00000000462
ENSDLEG00000000463
ENSDLEG00000000464
ENSDLEG00000000465
ENSDLEG00000000466
ENSDLEG00000000467
ENSDLEG00000000468
ENSDLEG00000000469
ENSDLEG00000000470
ENSDLEG00000000471
ENSDLEG00000000472
ENSDLEG00000000473
ENSDLEG00000000474
ENSDLEG00000000475
ENSDLEG00000000476
ENSDLEG00000000477
ENSDLEG00000000478
ENSDLEG00000000479
ENSDLEG00000000480
ENSDLEG00000000481
ENSDLEG00000000482
ENSDLEG00000000483
ENSDLEG00000000484
ENSDLEG00000000485
ENSDLEG00000000486
ENSDLEG00000000487
ENSDLEG00000000488
ENSDLEG00000000489
ENSDLEG00000000490
ENSDLEG00000000491
ENSDLEG00000000492
ENSDLEG00000000493
ENSDLEG00000000494
ENSDLEG00000000495
ENSDLEG00000000496
ENSDLEG00000000497
ENSDLEG00000000498
ENSDLEG00000000499
ENSDLEG00000000500
ENSDLEG00000000501
ENSDLEG00000000502
ENSDLEG00000000503
ENSDLEG00000000504
ENSDLEG00000000505
ENSDLEG00000000506
ENSDLEG00000000507
ENSDLEG00000000508
ENSDLEG00000000509
ENSDLEG00000000510
ENSDLEG00000000511
ENSDLEG00000000512
ENSDLEG00000000513
ENSDLEG00000000514
ENSDLEG00000000515
ENSDLEG00000000516
ENSDLEG00000000517
ENSDLEG00000000518
ENSDLEG00000000519
ENSDLEG00000000520
ENSDLEG00000000521
ENSDLEG00000000522
ENSDLEG00000000523
ENSDLEG00000000524
ENSDLEG00000000525
ENSDLEG00000000526
ENSDLEG00000000527
ENSDLEG00000000528
ENSDLEG00000000529
ENSDLEG00000000530
ENSDLEG00000000531
ENSDLEG00000000532
ENSDLEG00000000533
ENSDLEG00000000534
ENSDLEG00000000535
ENSDLEG00000000536
ENSDLEG00000000537
ENSDLEG00000000538
ENSDLEG00000000539
ENSDLEG00000000540
ENSDLEG00000000541
ENSDLEG00000000542
ENSDLEG00000000543
ENSDLEG00000000544
ENSDLEG00000000545
ENSDLEG00000000546
ENSDLEG00000000547
ENSDLEG00000000548
ENSDLEG00000000549
ENSDLEG00000000550
ENSDLEG00000000551
ENSDLEG00000000552
ENSDLEG00000000553
ENSDLEG00000000554
ENSDLEG00000000555
ENSDLEG00000000556
ENSDLEG00000000557
ENSDLEG00000000558
ENSDLEG00000000559
ENSDLEG00000000560
ENSDLEG00000000561
ENSDLEG00000000562
ENSDLEG00000000563
ENSDLEG00000000564
ENSDLEG00000000565
ENSDLEG00000000566
ENSDLEG00000000567
ENSDLEG00000000568
ENSDLEG00000000569
ENSDLEG00000000570
ENSDLEG00000000571
ENSDLEG00000000572
ENSDLEG00000000573
ENSDLEG00000000574
ENSDLEG00000000575
ENSDLEG00000000576
ENSDLEG00000000577
ENSDLEG00000000578
ENSDLEG00000000579
ENSDLEG00000000580
ENSDLEG00000000581
ENSDLEG00000000582
ENSDLEG00000000583
ENSDLEG00000000584
ENSDLEG00000000585
ENSDLEG00000000586
ENSDLEG00000000587
ENSDLEG00000000588
ENSDLEG00000000589
ENSDLEG00000000590
ENSDLEG00000000591
ENSDLEG00000000592
ENSDLEG00000000593
ENSDLEG00000000594
ENSDLEG00000000595
ENSDLEG00000000596
ENSDLEG00000000597
ENSDLEG00000000598
ENSDLEG00000000599
ENSDLEG00000000600
ENSDLEG00000000601
ENSDLEG00000000602
ENSDLEG00000000603
ENSDLEG00000000604
ENSDLEG00000000605
ENSDLEG00000000606
ENSDLEG00000000607
ENSDLEG00000000608
ENSDLEG00000000609
ENSDLEG00000000610
ENSDLEG00000000611
ENSDLEG00000000612
ENSDLEG00000000613
ENSDLEG00000000614
ENSDLEG00000000615
ENSDLEG00000000616
ENSDLEG00000000617
ENSDLEG00000000618
ENSDLEG00000000619
ENSDLEG00000000620
ENSDLEG00000000621
ENSDLEG00000000622
ENSDLEG00000000623
ENSDLEG00000000624
ENSDLEG00000000625
ENSDLEG00000000626
ENSDLEG00000000627
ENSDLEG00000000628
ENSDLEG00000000629
ENSDLEG00000000630
ENSDLEG00000000631
ENSDLEG00000000632
ENSDLEG00000000633
ENSDLEG00000000634
ENSDLEG00000000635
ENSDLEG00000000636
ENSDLEG00000000637
ENSDLEG00000000638
ENSDLEG00000000639
ENSDLEG00000000640
ENSDLEG00000000641
ENSDLEG00000000642
ENSDLEG00000000643
ENSDLEG00000000644
ENSDLEG00000000645
ENSDLEG00000000646
ENSDLEG00000000647
ENSDLEG00000000648
ENSDLEG00000000649
ENSDLEG00000000650
ENSDLEG00000000651
ENSDLEG00000000652
ENSDLEG00000000653
ENSDLEG00000000654
ENSDLEG00000000655
ENSDLEG00000000656
ENSDLEG00000000657
ENSDLEG00000000658
ENSDLEG00000000659
ENSDLEG00000000660
ENSDLEG00000000661
ENSDLEG00000000662
ENSDLEG00000000663
ENSDLEG00000000664
ENSDLEG00000000665
ENSDLEG00000000666
ENSDLEG00000000667
ENSDLEG00000000668
ENSDLEG00000000669
ENSDLEG00000000670
ENSDLEG00000000671
ENSDLEG00000000672
ENSDLEG00000000673
ENSDLEG00000000674
ENSDLEG00000000675
ENSDLEG00000000676
ENSDLEG00000000677
ENSDLEG00000000678
ENSDLEG00000000679
ENSDLEG00000000680
ENSDLEG00000000681
ENSDLEG00000000682
ENSDLEG00000000683
ENSDLEG00000000684
ENSDLEG00000000685
ENSDLEG00000000686
ENSDLEG00000000687
ENSDLEG00000000688
ENSDLEG00000000689
ENSDLEG00000000690
ENSDLEG00000000691
ENSDLEG00000000692
ENSDLEG00000000693
ENSDLEG00000000694
ENSDLEG00000000695
ENSDLEG00000000696
ENSDLEG00000000697
ENSDLEG00000000698
ENSDLEG00000000699
ENSDLEG00000000700
ENSDLEG00000000701
ENSDLEG00000000702
ENSDLEG00000000703
ENSDLEG00000000704
ENSDLEG00000000705
ENSDLEG00000000706
ENSDLEG00000000707
ENSDLEG00000000708
ENSDLEG00000000709
ENSDLEG00000000710
ENSDLEG00000000711
ENSDLEG00000000712
ENSDLEG00000000713
ENSDLEG00000000714
ENSDLEG00000000715
ENSDLEG00000000716
ENSDLEG00000000717
ENSDLEG00000000718
ENSDLEG00000000719
ENSDLEG00000000720
ENSDLEG00000000721
ENSDLEG00000000722
ENSDLEG00000000723
ENSDLEG00000000724
ENSDLEG00000000725
ENSDLEG00000000726
ENSDLEG00000000727
ENSDLEG00000000728
ENSDLEG00000000729
ENSDLEG00000000730
ENSDLEG00000000731
ENSDLEG00000000732
ENSDLEG00000000733
ENSDLEG00000000734
ENSDLEG00000000735
ENSDLEG00000000736
ENSDLEG00000000737
ENSDLEG00000000738
ENSDLEG00000000739
ENSDLEG00000000740
ENSDLEG00000000741
ENSDLEG00000000742
ENSDLEG00000000743
ENSDLEG00000000744
ENSDLEG00000000745
ENSDLEG00000000746
ENSDLEG00000000747
ENSDLEG00000000748
ENSDLEG00000000749
ENSDLEG00000000750
ENSDLEG00000000751
ENSDLEG00000000752
ENSDLEG00000000753
ENSDLEG00000000754
ENSDLEG00000000755
ENSDLEG00000000756
ENSDLEG00000000757
ENSDLEG00000000758
ENSDLEG00000000759
ENSDLEG00000000760
ENSDLEG00000000761
ENSDLEG00000000762
ENSDLEG00000000763
ENSDLEG00000000764
ENSDLEG00000000765
ENSDLEG00000000766
ENSDLEG00000000767
ENSDLEG00000000768
ENSDLEG00000000769
ENSDLEG00000000770
ENSDLEG00000000771
ENSDLEG00000000772
ENSDLEG00000000773
ENSDLEG00000000774
ENSDLEG00000000775
ENSDLEG00000000776
ENSDLEG00000000777
ENSDLEG00000000778
ENSDLEG00000000779
ENSDLEG00000000780
ENSDLEG00000000781
ENSDLEG00000000782
ENSDLEG00000000783
ENSDLEG00000000784
ENSDLEG00000000785
ENSDLEG00000000786
ENSDLEG00000000787
ENSDLEG00000000788
ENSDLEG00000000789
ENSDLEG00000000790
ENSDLEG00000000791
ENSDLEG00000000792
ENSDLEG00000000793
ENSDLEG00000000794
ENSDLEG00000000795
ENSDLEG00000000796
ENSDLEG00000000797
ENSDLEG00000000798
ENSDLEG00000000799
ENSDLEG00000000800
ENSDLEG00000000801
ENSDLEG00000000802
ENSDLEG00000000803
ENSDLEG00000000804
ENSDLEG00000000805
ENSDLEG00000000806
ENSDLEG00000000807
ENSDLEG00000000808
ENSDLEG00000000809
ENSDLEG00000000810
ENSDLEG00000000811
ENSDLEG00000000812
ENSDLEG00000000813
ENSDLEG00000000814
ENSDLEG00000000815
ENSDLEG00000000816
ENSDLEG00000000817
ENSDLEG00000000818
ENSDLEG00000000819
ENSDLEG00000000820
ENSDLEG00000000821
ENSDLEG00000000822
ENSDLEG00000000823
ENSDLEG00000000824
ENSDLEG00000000825
ENSDLEG00000000826
ENSDLEG00000000827
ENSDLEG00000000828
ENSDLEG00000000829
ENSDLEG00000000830
ENSDLEG00000000831
ENSDLEG00000000832
ENSDLEG00000000833
ENSDLEG00000000834
ENSDLEG00000000835
ENSDLEG00000000836
ENSDLEG00000000837
ENSDLEG00000000838
ENSDLEG00000000839
ENSDLEG00000000840
ENSDLEG00000000841
ENSDLEG00000000842
ENSDLEG00000000843
ENSDLEG00000000844
ENSDLEG00000000845
ENSDLEG00000000846
ENSDLEG00000000847
ENSDLEG00000000848
ENSDLEG00000000849
ENSDLEG00000000850
ENSDLEG00000000851
ENSDLEG00000000852
ENSDLEG00000000853
ENSDLEG00000000854
ENSDLEG00000000855
ENSDLEG00000000856
ENSDLEG00000000857
ENSDLEG00000000858
ENSDLEG00000000859
ENSDLEG00000000860
ENSDLEG00000000861
ENSDLEG00000000862
ENSDLEG00000000863
ENSDLEG00000000864
ENSDLEG00000000865
ENSDLEG00000000866
ENSDLEG00000000867
ENSDLEG00000000868
ENSDLEG00000000869
ENSDLEG00000000870
ENSDLEG00000000871
ENSDLEG00000000872
ENSDLEG00000000873
ENSDLEG00000000874
ENSDLEG00000000875
ENSDLEG00000000876
ENSDLEG00000000877
ENSDLEG00000000878
ENSDLEG00000000879
ENSDLEG00000000880
ENSDLEG00000000881
ENSDLEG00000000882
ENSDLEG00000000883
ENSDLEG00000000884
ENSDLEG00000000885
ENSDLEG00000000886
ENSDLEG00000000887
ENSDLEG00000000888
ENSDLEG00000000889
ENSDLEG00000000890
ENSDLEG00000000891
ENSDLEG00000000892
ENSDLEG00000000893
ENSDLEG00000000894
ENSDLEG00000000895
ENSDLEG00000000896
ENSDLEG00000000897
ENSDLEG00000000898
ENSDLEG00000000899
ENSDLEG00000000900
ENSDLEG00000000901
ENSDLEG00000000902
ENSDLEG00000000903
ENSDLEG00000000904
ENSDLEG00000000905
ENSDLEG00000000906
ENSDLEG00000000907
ENSDLEG00000000908
ENSDLEG00000000909
ENSDLEG00000000910
ENSDLEG00000000911
ENSDLEG00000000912
ENSDLEG00000000913
ENSDLEG00000000914
ENSDLEG00000000915
ENSDLEG00000000916
ENSDLEG00000000917
ENSDLEG00000000918
ENSDLEG00000000919
ENSDLEG00000000920
ENSDLEG00000000921
ENSDLEG00000000922
ENSDLEG00000000923
ENSDLEG00000000924
ENSDLEG00000000925
ENSDLEG00000000926
ENSDLEG00000000927
ENSDLEG00000000928
ENSDLEG00000000929
ENSDLEG00000000930
ENSDLEG00000000931
ENSDLEG00000000932
ENSDLEG00000000933
ENSDLEG00000000934
ENSDLEG00000000935
ENSDLEG00000000936
ENSDLEG00000000937
ENSDLEG00000000938
ENSDLEG00000000939
ENSDLEG00000000940
ENSDLEG00000000941
ENSDLEG00000000942
ENSDLEG00000000943
ENSDLEG00000000944
ENSDLEG00000000945
ENSDLEG00000000946
ENSDLEG00000000947
ENSDLEG00000000948
ENSDLEG00000000949
ENSDLEG00000000950
ENSDLEG00000000951
ENSDLEG00000000952
ENSDLEG00000000953
ENSDLEG00000000954
ENSDLEG00000000955
ENSDLEG00000000956
ENSDLEG00000000957
ENSDLEG00000000958
ENSDLEG00000000959
ENSDLEG00000000960
ENSDLEG00000000961
ENSDLEG00000000962
ENSDLEG00000000963
ENSDLEG00000000964
ENSDLEG00000000965
ENSDLEG00000000966
ENSDLEG00000000967
ENSDLEG00000000968
ENSDLEG00000000969
ENSDLEG00000000970
ENSDLEG00000000971
ENSDLEG00000000972
ENSDLEG00000000973
ENSDLEG00000000974
ENSDLEG00000000975
ENSDLEG00000000976
ENSDLEG00000000977
ENSDLEG00000000978
ENSDLEG00000000979
ENSDLEG00000000980
ENSDLEG00000000981
ENSDLEG00000000982
ENSDLEG00000000983
ENSDLEG00000000984
ENSDLEG00000000985
ENSDLEG00000000986
ENSDLEG00000000987
ENSDLEG00000000988
ENSDLEG00000000989
ENSDLEG00000000990
ENSDLEG00000000991
ENSDLEG00000000992
ENSDLEG00000000993
ENSDLEG00000000994
ENSDLEG00000000995
ENSDLEG00000000996
ENSDLEG00000000997
ENSDLEG00000000998
ENSDLEG00000000999
ENSDLEG00000001000
ENSDLEG00000001001
ENSDLEG00000001002
ENSDLEG00000001003
ENSDLEG00000001004
ENSDLEG00000001005
ENSDLEG00000001006
ENSDLEG00000001007
ENSDLEG00000001008
ENSDLEG00000001009
ENSDLEG00000001010
ENSDLEG00000001011
ENSDLEG00000001012
ENSDLEG00000001013
ENSDLEG00000001014
ENSDLEG00000001015
ENSDLEG00000001016
ENSDLEG00000001017
ENSDLEG00000001018
ENSDLEG00000001019
ENSDLEG00000001020
ENSDLEG00000001021
ENSDLEG00000001022
ENSDLEG00000001023
ENSDLEG00000001024
ENSDLEG00000001025
ENSDLEG00000001026
ENSDLEG00000001027
ENSDLEG00000001028
ENSDLEG00000001029
ENSDLEG00000001030
ENSDLEG00000001031
ENSDLEG00000001032
ENSDLEG00000001033
ENSDLEG00000001034
ENSDLEG00000001035
ENSDLEG00000001036
ENSDLEG00000001037
ENSDLEG00000001038
ENSDLEG00000001039
ENSDLEG00000001040
ENSDLEG00000001041
ENSDLEG00000001042
ENSDLEG00000001043
ENSDLEG00000001044
ENSDLEG00000001045
ENSDLEG00000001046
ENSDLEG00000001047
ENSDLEG00000001048
ENSDLEG00000001049
ENSDLEG00000001050
ENSDLEG00000001051
ENSDLEG00000001052
ENSDLEG00000001053
ENSDLEG00000001054
ENSDLEG00000001055
ENSDLEG00000001056
ENSDLEG00000001057
ENSDLEG00000001058
ENSDLEG00000001059
ENSDLEG00000001060
ENSDLEG00000001061
ENSDLEG00000001062
ENSDLEG00000001063
ENSDLEG00000001064
ENSDLEG00000001065
ENSDLEG00000001066
ENSDLEG00000001067
ENSDLEG00000001068
ENSDLEG00000001069
ENSDLEG00000001070
ENSDLEG00000001071
ENSDLEG00000001072
ENSDLEG00000001073
ENSDLEG00000001074
ENSDLEG00000001075
ENSDLEG00000001076
ENSDLEG00000001077
ENSDLEG00000001078
ENSDLEG00000001079
ENSDLEG00000001080
ENSDLEG00000001081
ENSDLEG00000001082
ENSDLEG00000001083
ENSDLEG00000001084
ENSDLEG00000001085
ENSDLEG00000001086
ENSDLEG00000001087
ENSDLEG00000001088
ENSDLEG00000001089
ENSDLEG00000001090
ENSDLEG00000001091
ENSDLEG00000001092
ENSDLEG00000001093
ENSDLEG00000001094
ENSDLEG00000001095
ENSDLEG00000001096
ENSDLEG00000001097
ENSDLEG00000001098
ENSDLEG00000001099
ENSDLEG00000001100
ENSDLEG00000001101
ENSDLEG00000001102
ENSDLEG00000001103
ENSDLEG00000001104
ENSDLEG00000001105
ENSDLEG00000001106
ENSDLEG00000001107
ENSDLEG00000001108
ENSDLEG00000001109
ENSDLEG00000001110
ENSDLEG00000001111
ENSDLEG00000001112
ENSDLEG00000001113
ENSDLEG00000001114
ENSDLEG00000001115
ENSDLEG00000001116
ENSDLEG00000001117
ENSDLEG00000001118
ENSDLEG00000001119
ENSDLEG00000001120
ENSDLEG00000001121
ENSDLEG00000001122
ENSDLEG00000001123
ENSDLEG00000001124
ENSDLEG00000001125
ENSDLEG00000001126
ENSDLEG00000001127
ENSDLEG00000001128
ENSDLEG00000001129
ENSDLEG00000001130
ENSDLEG00000001131
ENSDLEG00000001132
ENSDLEG00000001133
ENSDLEG00000001134
ENSDLEG00000001135
ENSDLEG00000001136
ENSDLEG00000001137
ENSDLEG00000001138
ENSDLEG00000001139
ENSDLEG00000001140
ENSDLEG00000001141
ENSDLEG00000001142
ENSDLEG00000001143
ENSDLEG00000001144
ENSDLEG00000001145
ENSDLEG00000001146
ENSDLEG00000001147
ENSDLEG00000001148
ENSDLEG00000001149
ENSDLEG00000001150
ENSDLEG00000001151
ENSDLEG00000001152
ENSDLEG00000001153
ENSDLEG00000001154
ENSDLEG00000001155
ENSDLEG00000001156
ENSDLEG00000001157
ENSDLEG00000001158
ENSDLEG00000001159
ENSDLEG00000001160
ENSDLEG00000001161
ENSDLEG00000001162
ENSDLEG00000001163
ENSDLEG00000001164
ENSDLEG00000001165
ENSDLEG00000001166
